page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
7,19,,Bank,172.875,192.9456329345703,182.91031646728516,tu,band,,x0,,
7,19,,-,195.29150390625,198.18051147460938,196.7360076904297,tu,band,,x0,,
7,19,,Mortgage,200.525390625,239.1460723876953,219.83573150634766,tu,band,,x0,,
7,19,,Loans,241.48681640625,265.64495849609375,253.56588745117188,tu,band,,x0,,
7,19,,Mortgage,309.0,347.6206970214844,328.3103485107422,xp,band,,x0,,
7,19,,Companies,349.96142578125,395.37591552734375,372.6686706542969,xp,band,,x0,,
7,19,,-,397.72119140625,400.6101989746094,399.1656951904297,xp,band,,x0,,
7,19,,Finance,402.955078125,434.1226501464844,418.5388641357422,xp,band,,x0,,
7,19,,Mortgage,445.125,483.7456970214844,464.4353485107422,eq,band,,x0,,
7,19,,Companies,486.08642578125,531.5009155273438,508.7936706542969,eq,band,,x0,,
7,19,,-,533.84619140625,536.7351684570312,535.2906799316406,eq,band,,x0,,
7,19,,Finance,539.080078125,570.2476196289062,554.6638488769531,eq,band,,x0,,
7,19,0,Creditor,36.75,73.89605712890625,55.323028564453125,label,labeled,creditor_type,x0,,
7,19,1,Type:,76.23486328125,100.14410400390625,88.18948364257812,label,labeled,creditor_type,x0,,
7,19,2,Bank,172.875,192.9456329345703,182.91031646728516,tu,labeled,creditor_type,x0,,
7,19,3,-,195.29150390625,198.18051147460938,196.7360076904297,tu,labeled,creditor_type,x0,,
7,19,4,Mortgage,200.525390625,239.1460723876953,219.83573150634766,tu,labeled,creditor_type,x0,,
7,19,5,Loans,241.48681640625,265.64495849609375,253.56588745117188,tu,labeled,creditor_type,x0,,
7,19,6,Mortgage,309.0,347.6206970214844,328.3103485107422,xp,labeled,creditor_type,x0,,
7,19,7,Companies,349.96142578125,395.37591552734375,372.6686706542969,xp,labeled,creditor_type,x0,,
7,19,8,-,397.72119140625,400.6101989746094,399.1656951904297,xp,labeled,creditor_type,x0,,
7,19,9,Finance,402.955078125,434.1226501464844,418.5388641357422,xp,labeled,creditor_type,x0,,
7,19,10,Mortgage,445.125,483.7456970214844,464.4353485107422,eq,labeled,creditor_type,x0,,
7,19,11,Companies,486.08642578125,531.5009155273438,508.7936706542969,eq,labeled,creditor_type,x0,,
7,19,12,-,533.84619140625,536.7351684570312,535.2906799316406,eq,labeled,creditor_type,x0,,
7,19,13,Finance,539.080078125,570.2476196289062,554.6638488769531,eq,labeled,creditor_type,x0,,
7,20,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
7,20,,Status:,75.861328125,107.02154541015625,91.44143676757812,label,heading_check,,x0,,
7,20,,Closed,172.875,200.26417541503906,186.56958770751953,tu,heading_check,,x0,,
7,20,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
7,20,,Status:,75.861328125,107.02154541015625,91.44143676757812,label,band,,x0,,
